system_id,artTitle,artUrl,artDate,artCatagory,artContent,dataSource
11,美政府維持Apple Watch進口禁令 蘋果提上訴｜東森新聞,https://news.ebc.net.tw/news/article/398094,2023-12-27 11:57:00,財經,美國總統拜登政府選擇不否決專利侵權的裁定後，蘋果公司（Apple）今天表示，已對旗下智慧手錶AppleWatch最新型號的進口禁令提起上訴。綜合法新社和路透社報導，這項針對蘋果最新智慧手錶型號的禁令今天起生效，AppleWatchSeries9和AppleWatchUltra2無法在美國實體商店或線上銷售。這項禁令是大型科技公司就具有價值專利所展開的最新法律角力，谷歌（Google）也針對揚聲器技術與Sonos打官司。美國國際貿易委員會（ITC）10月裁定，禁止進口侵犯一項測定血氧含量專利技術的蘋果智慧手錶型號。這項禁令源起於Masimo公司於2021年中向ITC提出的申訴，這家醫療設備製造商指控蘋果侵犯公司的光感測技術測量血氧含量的專利。Masimo稱這項技術是他們發明且蘋果挖角員工以取得技術。美國貿易代表署（USTR）今天聲明指出：「經過謹慎商議，貿易代表戴琪（KatherineTai）決定不撤銷ITC這項裁定，ITC的決定於2023年12月26日成為最終裁定。」儘管白宮有權撤銷進口禁令，但這樣的狀況鮮少發生。蘋果主張，ITC的裁決是錯誤的，應予撤銷，並向美國聯邦法院提起上訴。蘋果發言人表示，公司已針對這項禁令向華盛頓美國聯邦巡迴上訴法院（U.S.CourtofAppealsfortheFederalCircuit）提起上訴。蘋果今天在聲明中說：「我們強烈不同意ITC的裁定及由此產生的排除命令，我們正採取一切措施，盡快向美國顧客恢復供應AppleWatchSeries9和AppleWatchUltra2。」蘋果請求聯邦巡迴上訴法院暫停禁令，至少暫停到美國海關與邊境保護局（CBP）判定重新設計過的蘋果智慧手錶型號是否侵犯Masimo專利，並在法院考慮蘋果請求時暫停禁令。蘋果說，美國海關與邊境保護局預定明年1月12日做出決定。在耶誕假期前夕，蘋果本月21日已將這些產品自線上蘋果商店AppleStore下架，實體零售商店則於24日停止販售。,EBC
12,最新外觀曝光！ 傳台積電高雄將蓋五座廠｜東森新聞,https://news.ebc.net.tw/news/article/398145,2023-12-27 16:37:00,財經,建築鋼構外框架成型，台積電高雄新廠最新外觀曝光！不只首座廠進度如期，預計2025年1月將搬進機台設備，剛取得雜項執照的第二座廠，也有機會在明年初動起來，供應鏈甚至傳出，高雄楠梓園區可興建足足五座晶圓廠，第三座不排除也是2奈米廠，讓高雄儼然成為2奈米重鎮。財經專家謝晨彥：「我覺得可能性很高，包括水電供應（無虞），（國際大型）設備廠等等，也都進到南台灣，南台灣持續擴廠，就有它相對較佳的優勢。」力拚領先地位，台積電擴廠腳步不停歇，中科也有好消息，二期擴建計畫過關，台積電有望在2024年6月取得土地，供應鏈研判優先蓋1.4奈米廠機率大，總裁魏哲家低調回應「公司會宣布」，而訂單更是捷報頻傳。特斯拉fsd車輛直線加速，碰到岔路會停下來，確認安全再自動轉方向盤，電動車大廠特斯拉「掰了」三星，還一試成主顧，傳出最新一代的自駕車晶片，已經加入台積電3奈米家族，不只設計完試產中，後續還有機會成為台積電第七大客戶之一，而聯發科執行長蔡力行，最新也重申3奈米都會給台積電做。財經專家謝晨彥：「不管是量產能力，或者是良率，實際上都深得客戶信賴，開始在關心台積電，2奈米進度的狀況，效能提升是更高，耗能也能降低（對客戶更好）。」技術稱霸大客戶狂追單，台積電也傳出，研發組織在12月，特別加發貢獻獎金，金額6000元5萬10萬都有，但並非人人有獎，畢竟人才是競爭力的，重中之重，留才留心，地位繼續領先。,EBC
13,威力彩最後一期！頭獎槓龜「獎金全給貳獎」 把握機會｜東森新聞,https://news.ebc.net.tw/news/article/398325,2023-12-28 18:03:00,財經,第4屆公益彩券將屆滿，台彩27日表示，28日開獎的威力彩為此屆最後一期，若頭獎未開出，但貳獎有人中獎，頭獎獎金將全數分配至貳獎，再由貳獎中獎注數均分所有獎金，但若頭獎、貳獎皆未開出，獎金將歸入公益彩券盈餘。第5屆公益彩券將於明年1月1日正式開賣，台灣彩券公司指出，第4屆電腦型彩券10款遊戲本週將陸續停止發行。28日開獎的威力彩為第4屆的最後一期，晚上8時後即停止銷售，當期開獎結果若頭獎未開出，但貳獎有人中獎，頭獎獎金將全數分配至貳獎，再由貳獎中獎注數均分所有獎金，但若頭獎與貳獎皆未開出，則獎金全數歸入公益彩券盈餘。同時，第4屆大樂透也即將在12月29日晚上8時起停止發行，8種獎項中，伍獎至普獎為固定獎金獎項，頭獎至肆獎每注實際中獎金額，是由總獎金扣除伍獎至普獎後的餘額，依遊戲規則的獎金分配比率及各獎項實際中獎注數進行分配。台彩指出，第4屆大樂透最後一期頭獎若無人中獎，頭獎獎金將調整分配給貳獎至肆獎當中，有人中獎的獎項，按其原配獎比率重新分配獎金，但若貳獎至肆獎有部分獎項無人中獎，該無人中獎獎項未送出的獎金，將全數歸入公益彩券盈餘。台彩表示，第5屆公益彩券將不再發行「雙贏彩」與「38樂合彩」2款遊戲，其餘8款電腦型彩券遊戲與6款刮刮樂新品於明年1月1日開賣。台彩也同步揭露第4屆有趣統計，電腦型彩券第4屆頭獎獎金累計超過新台幣1120億元，台中市累計開出的頭獎金額以及億元（含）以上頭獎中獎注數，皆為全台之冠；立即型彩券第4屆累積銷售長度約35萬公里，可繞地球8.8圈，百萬元（含）以上獎項則以新北市兌領個數，位居全台之冠。,EBC
14,赴東南亞旅遊注意！ 星馬元旦後將調高消費稅｜東森新聞,https://news.ebc.net.tw/news/article/398393,2023-12-29 10:08:00,財經,打算去東南亞旅遊的民眾注意了，新加坡將從元旦起，上調消費稅1個百分點至9%，要因應老齡化人口激增，以及醫療保健成本上漲。此外，馬來西亞也將從明年3月起，將銷售與服務稅調高到8%。元旦假期就要到了，不少民眾規劃出國，不過去東南亞國家，可要注意了，從明年元旦起，新加坡將把商品和服務稅，稅率從8%調升到9%，星國穩定增稅擴大財政基礎，要因應醫療照護成本高漲。除此之外馬來西亞的稅收，在東南亞國家居後段班，也將從明年3月起，將銷售與服務稅，調高2個百分點至8%，但糧食飲料通訊等，必要支出就不在調升範圍。而隨著各國國際航班持續恢復，目前中國官方，更發布最新數據，預估元旦期間，日均出入境旅客，將達到156萬人次，比2023年元旦增長超過五倍，回到2019年的九成水平。,EBC
15,實支實付險改革掀搶購！保誠人壽「開第一槍」停售｜東森新聞,https://news.ebc.net.tw/news/article/398408,2023-12-29 10:35:00,財經,金管會近日證實將要改革實支實付醫療險，未來各家實支實付，醫療險理賠上限將不得超過保戶實際醫療費用支出。消息一出引發消費者恐慌，7家接受副本理賠產品，詢問度激增；除了引發民眾搭末班車的搶購效應，保誠人壽開出業界第一槍，宣布暫停銷售實支實付醫療險商品。保誠人壽表示，為了符合主管機關對實支實付醫療險的改革方向，因而停止受理；而除了保誠人壽，還有其他6家有受理副本理賠。據了解有三家壽險，遠雄人壽台銀人壽以及中國人壽，都表態對相關商品調整進行評估；至於全球人壽，台灣人壽以及台新人壽則指出，目前沒有改版計劃，仍接受副本理賠。金管會要改革實支實付的外溢效應越來越大，改革尚未正式啟動，保戶業務員以及保險公司三方的「攻防戰」，儼然已經提前開打。,EBC
16,去年領52個月！長榮海運年終大縮水 今年數字超慘｜東森新聞,https://news.ebc.net.tw/news/article/398410,2023-12-29 11:37:00,財經,隨著年底到來，各行各業的年終獎金也成為民眾關注的話題，2年共計最高可領到將近「100個月」年終獎金的長榮海運（2603），今天揭曉了今年的年終獎金，因為獲利表現不如疫情期間亮眼，但仍發出至少4個月的年終獎金，算是回歸常態。長榮海運今天年終獎金入帳，與外界預測相近，大約4～6個月。業界推估，考績好的員工年終可以達到6個月的水準。另外專家計算，長榮海運第三季的稅後純益，與上一季相比增加了330%，前三季的稅後純益達到330.43億元，所以計算下來明年員工分紅，可以上看6萬元。回顧長榮海運過去2年的年終獎金，2021年全球貨櫃輪運價飆漲，前3季就狂賺逾1500億元，發給員工最高40個月新台幣200萬元年終獎金。2022年，長榮海運前3季就大賺超過3000億元，超過2021年一整年的獲利，一度傳出年終最高可領60個月，不過當年年底揭曉，最多可領到52個月，也相當可觀。,EBC
17,聯亞生技負責人王長怡傳跳票 集團財務狀況引熱議｜東森新聞,https://news.ebc.net.tw/news/article/398412,2023-12-29 10:37:00,財經,"聯亞生技集團經營權爭奪多時，現任負責人王長怡遭女兒胡世一指已無權擔任董事長一職，母女分裂成2派並爆發多起訴訟，近來又傳出聯亞生技集團在王長怡掌控下，相關公司因積欠貨款而遭向法院聲請支付命令追討，甚至傳出王長怡的財務也出現狀況而跳票，由於聯亞生技是國發基金投資項目之一，若負責人財務未處理好而影響公司營運，恐影響廣大納稅人的權益。鏡週刊調查，依據今年台灣票據交換所票信查詢記錄，截至今年11月28日，王長怡有一筆退票日期為今年10月18日、金額200萬元的退票紀錄，退票的理由是「存款不足」，清償贖回的註記日期為今年10月27日。此外，王長怡投資有限公司也有4筆的退票紀錄，總金額為1,120萬元，分別是今年9月13日一張支票面額1000萬元、12月8日3張支票面額分別為20萬元、50萬元、50萬元，退票理由都是「存款不足」，而且清償註記日期為空白。鏡週刊調查，今年1月起，新竹地院就開始收到向聯亞生技集團的聯合生物製藥公司遭追債的案件，分別是請求給付貨款、支付命令、給付價金等案件，金額從2萬餘元到上百萬元不等，至今已逾10件，其中部分案件已陸續和解收到款項，由於金額都不高，卻得鬧上法院才解決，如今又傳出王長怡跳票，聯亞生技集團的財務狀況已在相關廠商間引發熱議。更多鏡週刊報導王長怡、胡世一母女鬧翻聯亞生技經營權持續爭訟聯亞母女紛爭再起兩派發聲明捍衛立場「凍結員工薪資」鬧羅生門聯亞女兒派反控王長怡說謊",EBC
18,台股起飛了？專家估3年後3萬點 網友嗨了｜東森新聞,https://news.ebc.net.tw/news/article/398413,2023-12-29 11:12:00,財經,"第一金投顧董事長陳奕光表示，樂觀看待兔年封關行情，可能在大選日（1月13日）前登上萬八，甚至會提前，2024全年高點上看19,500點；再往前看，隨上市櫃公司轉型，2027年有機會上看3萬點。引發PTT網友熱議。陳奕光指出，大選前有一波高點，全年低點因繳稅季節等因素將落在第2季，全年高點可望在10月出現；預估2024年上市櫃公司獲利估值上看3.6兆元，進一步再從本益比、上下震盪點數、2024年上市櫃公司獲利預估等三因子推估，明年高點可以看到19,500點。一名網友在PTT論壇上轉發新聞，提到第一金投顧去年成功預測今年萬八是高點，預測明年可上看19,500點，2027年有望上看3萬點，「各位抓緊了，要起飛了」，引發網友熱議。網友紛紛留言，「人家董座欸，喊3萬點該信了吧XDD」、「0050買下去放著看」、「那可能要再發生一次疫情欸」、「我信你個鬼」、「他講的話在圈內是知名反指標欸」、「台股遲早10萬點，美股遲早100萬點」。",EBC
19,台大財金教授簡單投資法 每年初只做一件事就穩賺6%｜東森新聞,https://news.ebc.net.tw/news/article/398474,2023-12-29 16:53:00,財經,財金系老師就一定會熱衷於股市研究、賺取個股價差嗎？答案跟你想得不一樣。台大財金系教授陳彥行執行他口中簡單、又無聊的投資，已經長達10年時間，平均每年投報6%。雖然無聊，卻能讓陳彥行專注教學，一點都不擔心市場起伏，夜夜好眠。「美國財務專家WilliamBengen所提出的4%法則啟發了我，最初我是希望用現金存款累積到900萬元做為退休金，但隨著年改聲浪四起，10年前開始投資海外ETF，平均每年6%的投報，讓我覺得安心。」台大財金系教授陳彥行認真地說。陳彥行解釋，4%法則指的是退休時有900萬元投資大盤，第一年提領4%，也就是36萬元，其後每年根據通膨率增加提領金額，而這樣的提領方式，30年內資產不會耗盡的機率有85%以上。初期，他打算每年存30萬元現金、連存30年，但隨著公教人員年改，所得替代率由70%下降為65%；因為他期待退休後的所得替代率能有百分之百，加上存款無法抵抗通膨，所以2014年他決定投入海外ETF，而且只買、不賣，以股票70%、債券20%、REITs10%的方式配置。目前投資市值累積約410萬元，「我離退休還有18年的時間，估計到65歲時，投資部位市值累積能超過千萬元。」陳彥行說，這套方法簡單到無聊，他不看漲跌、行情好壞，每年年初固定匯款台幣30萬元到海外帳戶，按照上述比例買入，就完成了當年度的投資。股市分別配置美股、歐股及開發中國家，也由於ETF已經是一籃子股票，分散掉單一公司倒閉的風險，所以即使面對全球股災，晚上也能安心入睡。債券的部分，則以10年內的短天期債券、抗通膨債券為主，陳彥行說，債券配置的是短年期的美國政府債券及抗通膨債券，價格比較不受利率影響；REITs則是選擇能夠年配5%的標的。「投資，就是一種違反人性的行為。」陳彥行說，執行這套簡單又無聊的投資方法，也經常要面對自己內心的掙扎，例如要不要等市場再低一點再買入？上漲多了要不要賣出？每當有這樣的衝突時，他都會先讓自己冷靜幾天思考，最後還是紀律執行原先的策略，「我相信堅持到最後果實會是甜美的。」更多鏡週刊報導【達人理財】無聊投資養大退休金台大教授只進不出年賺6％【教授穩賺術2】押台美股年賺10%他搖頭台大教授揭夜夜好眠配置【高息ETF加碼股1】搶先7300億資金布局一表看成分股篩選重點,EBC
20,聚焦真相／財經專家淪為看板 詐騙猖獗 解方在哪？｜東森新聞,https://news.ebc.net.tw/news/article/398551,2023-12-31 06:00:00,財經,現在社群平台經常可以看到有財經專家號召大家投資，其實這些絕大部分都是詐騙。這些理財廣告難以辨別真假，已經越來越多人上當受騙，社群平台也變成犯罪溫床。該怎麼麼辦如何分辨真假？今天的東森周爆!財金領域知名人物，到上市櫃公司創辦人夫人甚至藝人，在社群平台上放自己的照片，搭配說服力十足的文字，教你如何投資理財，輕輕點一下滑鼠就能替自己創造財富，但這些其實是網路詐騙，而且手法真假難辨，幾乎已經是無法無天。主持人于美人：「氣到冒煙，我已經去報警了好嗎，每一個人都傳說，你有在教人做股票嗎。」理財主持人李兆華：「你看到影片是我跟朱老師沒有錯，可是下面如果有廣告字眼，有贊助字眼，不管是不是掛我的名字都是詐騙。」苦主不只受害者，名人也深受其害，畢竟知名度越高，大眾的戒心就會越低。預防科警務正李琦美：「投資群組裡面的成員，大多其實都是詐騙集團，他們會在裡面吹捧假老師，很神啊提供的標股有賺錢，賺騙集團還是會讓（民眾）獲得一點小獲利，那民眾投資更多金錢以後呢，就會開始以各種的理由，來拖延民眾出金，也有可能就把民眾退出群組了。」但真的防不勝防，數據顯示投資詐欺案件越來越多，財損金額也越來越高。109年不到三千件，但111年就破六千，金額從10.2億增加到34.2億；社群平台更是已經成為犯罪溫床，全台2172萬的網路使用人數來說，2135萬人都是社群平台用戶，每人每天平均花兩小時在使用社群平台，成為詐騙集團的大魚池，災情慘重。政府現在亡羊補牢，要修法因應。證期局副局長張子敏：「要求我們平台業者必須要實名制，就是你要刊播刊登者，出資者和其他相關資訊，這樣大家就會知道這個廣稿是誰登的。假如你亂登的話，那我馬上可以找到人。」打詐要從源頭設立防護牆，金管會數位部刑事局三方合作，未來要增訂「證券投資信託及顧問法」，落實證券投資廣告實名制以及下架機制；最重要的是，平台業者也要負連帶責任。證期局副局長張子敏：「使投資人誤信，誤信之後最後受到損害；求償的時候可以向法院提出，提出的時候就會審理，當初平台業者假設通知也不下架，或者你就從來不處理，那你就會連帶責任。」在離不開網路的時代，社群平台幾分真實幾分虛假；斷開詐騙集團的雙手，成為政府現在重要課題，否則投資人還沒成為風口上會飛的豬，卻變成詐騙集團眼中的一塊肥肉。,EBC
21,這檔股票漲幅逾4成 台股封關秀外資也買超它｜東森新聞,https://news.ebc.net.tw/news/article/398813,2024-01-01 13:13:00,財經,"台股2023年封關秀精彩！外資買超前三為台積電、奇鋐、緯創，生技美時掛帥，中租-KY也躋進前20名榜單，明天新年第一天開市，市場蓄勢待發衝破萬八。根據證交所統計，台股2023全年外資及陸資總買入21.22兆億元，總賣出20.94兆億元，累計買超2,754.50億元，超越疫情前2019紀錄。2023年12月29日台股加權股價指數收盤17,930.81點，與去年底14,137.69點上漲3,793.12點，漲幅約為26.83％；全年最高收盤指數為12月29日的17,930.81點，最低收盤指數為1月4日的14,199.13點。2023年全年集中市場累計總成交67.20兆億元，較去年全年的59.57兆億元，增加7.63兆億元；至年底的上市股票總市值為56.84兆億元，較去年底的44.27兆億元，一整年下來增加了12.58兆億元。從CMoney統計12月29日資料來看，外資買超前20名為台積電、奇鋐、緯創、廣達、大立光、鴻海、亞翔、美時、智原、華通、勤誠、南電、宏碁、愛普、創意、力旺、威盛、中租-KY、聯詠、欣興。金控股買超13家，以玉山金居多，其次依序為元大金、開發金、永豐金、台新金、國泰金、富邦金、國票金、華南金、兆豐金、第一金、新光金與合庫金。永豐投顧分析，台股內部細微的表現則與過去有所不同，12月台股獨領風騷的類股換成運輸股，特別是被人遺忘的航海王，突然又因為以巴衝突衍生出紅海航線的危險，導致航路繞行好望角，短期間的運價波動給了蟄伏已久的海運業者翻身的機會，長榮漲幅達到3成，陽明、萬海緊隨其後。電子股方面也是落後者奮起，漲幅最大的是電腦及周邊類股，AI股從9月歷經三個多月的盤整，12月藉著AIPC的題材重現熱點，不過市場選擇的是過去沒漲、籌碼穩定的個股，宏碁一年不開張、開張吃一年，一個月漲超過4成，仁寶大漲26％。文章來源：這檔「一年不開張、開張吃一年」漲幅逾4成台股封關秀外資也買超它由CTWANT授權轉載。",EBC
22,Apple Pay狂跳「信用卡即將到期」 網哀號：時間還沒到｜東森新聞,https://news.ebc.net.tw/news/article/398817,2024-01-01 13:43:00,財經,近期有網友表示，自己的ApplePay出現奇怪的問題，明明綁定的信用卡還沒到期，但是ApplePay卻一直顯示「即將到期」而無法使用，不少網友也表示自己有遇到類似的事情。有網友在PTTiOS板發文，內容中表示自己在31日使用ApplePay購物的時候，ApplePay一直顯示「信用卡即將到期」，然後要求他更新信用卡資訊。而他依據要求更新了帳單地址等相關資訊後，ApplePay還是無法使用。而該名網友也強調，自己使用的信用卡要到2028年4月才到期。文章曝光後，不少PTT網友都留言表示自己也有遇到類似的情況，其中包含國泰世華、匯豐、聯邦、台新等銀行的用戶，看起來似乎並非是針對特定銀行出現的問題。而也有網友分享自己的解法，像是臨時添加其他卡片來使用，或是移除掉出問題的卡片，重新添加後就可以正常使用。而截至目前為止，尚不清楚該問題是如何出現，也不清楚官方要何時才會修正這個問題。文章來源：明明時間還沒到！ApplePay狂跳「信用卡即將到期」網友哀號：無法付款由CTWANT授權轉載。,EBC
23,每人最高拿10萬！勞工紓困貸款1/5起可申請｜東森新聞,https://news.ebc.net.tw/news/article/398945,2024-01-02 11:28:00,財經,2024勞工紓困貸款將於1月5日起跑，每人最高可貸10萬，申請期間僅兩周，1月19日截止。銀行指出，經勞保局核准後7個營業日內撥款到帳戶。絶大多數申請人皆可於農曆年前入帳幫助手頭緊的民眾度過難關，貸款期間為3年，前6個月按月付息不還本，自第7個月起按月平均攤還本息。舉例來說，如果借款10萬元，按目前利率前6個月每月需繳利息170元，自第7個月開始每月繳本息3422元，提醒民眾留意。而申請勞工紓困貸款的條件包括參加勞保年資滿15年以上，無欠繳勞保費及滯納金，以及未曾借貸勞保紓困貸款或曾借貸已繳清等條件，滿足3資格即可申請貸款。,EBC
24,台積電最高位女將進董事會呼聲高 何麗梅成總座大熱門｜東森新聞,https://news.ebc.net.tw/news/article/399081,2024-01-03 10:28:00,財經,台積電人力資源副總經理何麗梅，傳出被提名加入董事會的機率很高，由於何麗梅深受張忠謀信任，又有財務、業務以及人資等跨部門的豐富經歷，擔任中國南京廠董事長期間，還繳出建廠速度和獲利最快的成績單，未來有機會成為第一位護國神山的女性總經理。「KC（陳國慈）已經回香港了，現在大多數時間都在香港，家人也都在香港，她已經77歲早就向台積電表明要退休，在台灣的事業也陸續結束，確定將不再擔任台積電獨立董事。」知情人士透露：「在劉德音和陳國慈退休，政府又要求改革萬年獨立董事的情形下，台積電董事會將有新面孔。」鏡週刊調查，不只劉德音和陳國慈將辦理退休，台積電最資深的董事曾繁城也可能不會續任董事。其實他曾對外表示自己是半退休狀態，常常去爬山，已登過52座的台灣百岳。在劉德音等人退休後，誰將遞補成為台積電下一屆董事會成員？前外資半導體業分析師、聚芯資本管理合夥人陳慧明認為，台積電人力資源資深副總經理何麗梅很有機會。不願具名的台積電主管也表示：「Lora（何麗梅）是很好的人選，她是台積電當中，少數沒有出國留學的高層主管，非常特別。Lora從台大EMBA畢業的時候，Morris（張忠謀）還特地出席，甚至還在畢業典禮上致詞，張忠謀擔任董事長的時候面對外資法人提問，也經常轉頭詢問何麗梅意見，或是由她補充回答，對她很信任。」此外，台積電前往中國南京設廠時，張忠謀指派與南京市政府簽約的代表，就是何麗梅。南京廠開幕時，上台致詞的，也是當時財務長兼南京廠董事長的她。實際上，台積電南京廠量產後的隔年就賺錢，不但建廠的速度最快，賺錢也最快，創下台積電海外廠的最佳紀錄。在台積電的官方網站和年報當中，何麗梅是僅次於劉德音和魏哲家的第三號人物，同時還是8名資深副總裡面唯一的女性，在台積電歷任財務長兼發言人、歐亞業務資深副總經理、企業永續委員會（ESG）主席等職位，這些跨部門的豐富經歷和有同理心的人格特質，讓她不但很可能是新董事，未來也有機會在經營團隊中更上一層樓，接下營運管理重責大任的總經理一職。知情人士透露：「這次董事會改組具有世代交替、經驗傳承的意義，在改選前一年就已經諮詢董事們是否續任的意見，接著決定新董事名單，並介紹新董事給董事會及熟悉業務。何麗梅在台積電的經歷與表現，是各方都可以信任的人選，她能跨出財務部門領域，關鍵就在魏哲家看上她對客戶有同理心的特質，這個優點甚至蓋過她沒有技術背景的缺點。」更多鏡週刊報導【全文】劉德音退休揭開改組序幕魏哲家上位台積電董事會換血【台積改組內幕3】不畏景氣逆風借錢買股挺台積魏哲家神操作獲利咋舌【台積改組內幕4】台積外派第一志願變成屎缺美國廠變錢坑考驗魏哲家,EBC
25,東區新店王藏地下室！ 量販店50萬月租包樓｜東森新聞,https://news.ebc.net.tw/news/article/399115,2024-01-03 15:32:00,財經,地上看一間店面的大小，走下去竟是496坪的超大地下室，再看看附近住家林立不乏多家便利超商，就是在這生活機能充足的地方，知名量販店選址金商圈東區仁愛路，竟然以月租金50萬，躍升一級商圈新店王。量販店大動作進駐，看準的就是超大地下室規格，和東區附近的龐大人流即便是下雨天附近依舊有些許人流，據傳該量販店12月中進駐，且是24小時營業便利性高，而量販店進駐500坪的地下室，換算單坪是1008元，會選擇地下室就是因為，東區地面租金單坪通常上看4000-5000不等，若是門牌店面更可破上萬元，算下來差了至少四倍成本驚人。房市專家陳炳辰：「地下室的物件，他常常會是在市場上，比較屬於燙手山芋的一種產品，因為他其實在，廣告招牌的顯眼度，會不及1樓內，部像是通風上面的設備，可能都會相較比起，1樓可能更費工。」其實各大量販店開在地下室，早已經是台北市區常態，專家分析台市商圈地下室，因為坪數大受眾少出租難免受限，房東為了出租通常願意開低至少5到6折租金，而且不分區域，單坪租金都落在1000-1300不等。房市專家陳炳辰：「地下室他本來發揮上面，就不比1樓，所以在這樣的狀態之下，他的租金起伏性，並沒有這麼大，比方一線行商圈，他可能大概落在，三到四千一坪左右，甚至更低的價位。」畢竟地下室坪數大，本就出租困難，也只有這種大型量販店，才有需求且能高價租金，當然就成為房東們另類的金雞母。,EBC
